Site,Treatment,Plot,Core,Year,Section,Section_length,Top_depth,Bottom_depth,BD,C_percent,N_percent
ISUAG,,311W,1,2015,20 to 40,20,20,40,1.46,0.0144,0.00133
ISUAG,,311W,1,2011,40 to 60,20,40,60,1.61,0.0092,0.00066
ISUAG,,311W,1,2015,40 to 60,20,40,60,1.58,0.0082,0.00081
ISUAG,,402W,1,2011,0 to 10,10,0,10,1.31,0.0218,0.00165
ISUAG,,402W,1,2013,0 to 10,10,0,10,1.58,0.0191,0.00122
ISUAG,,402W,1,2015,0 to 10,10,0,10,1.67,0.0232,0.00183
ISUAG,,402W,1,2011,10 to 20,10,10,20,1.5,0.0189,0.0013
ISUAG,,402W,1,2013,10 to 20,10,10,20,1.4,0.0163,0.00121
ISUAG,,402W,1,2015,10 to 20,10,10,20,1.56,0.0184,0.00148
ISUAG,,402W,1,2011,20 to 40,20,20,40,1.44,0.0141,0.0011
ISUAG,,402W,1,2015,20 to 40,20,20,40,1.44,0.0128,0.00107
ISUAG,,402W,1,2011,40 to 60,20,40,60,1.55,0.007,0.00052
ISUAG,,402W,1,2015,40 to 60,20,40,60,1.6,0.0073,0.00063
ISUAG,,408E,1,2011,0 to 10,10,0,10,1.22,0.0326,0.00258
ISUAG,,408E,1,2013,0 to 10,10,0,10,1.46,0.0287,0.00238
ISUAG,,408E,1,2015,0 to 10,10,0,10,1.07,0.0346,0.00263
ISUAG,,408E,1,2011,10 to 20,10,10,20,1.38,0.0275,0.00209
ISUAG,,408E,1,2013,10 to 20,10,10,20,1.4,0.0247,0.00167
ISUAG,,408E,1,2015,10 to 20,10,10,20,1.37,0.0279,0.00218
ISUAG,,408E,1,2011,20 to 40,20,20,40,1.52,0.0161,0.00128
ISUAG,,408E,1,2015,20 to 40,20,20,40,1.45,0.0167,0.00136
ISUAG,,408E,1,2011,40 to 60,20,40,60,1.46,0.0098,0.00075
ISUAG,,408E,1,2015,40 to 60,20,40,60,1.47,0.0098,0.00086
ISUAG,,408W,1,2011,0 to 10,10,0,10,1.49,0.0155,0.00109
ISUAG,,408W,1,2013,0 to 10,10,0,10,1.38,0.0169,0.00141
ISUAG,,408W,1,2015,0 to 10,10,0,10,1.48,0.0215,0.0017
ISUAG,,408W,1,2011,10 to 20,10,10,20,1.53,0.0164,0.00115
ISUAG,,408W,1,2013,10 to 20,10,10,20,1.43,0.0166,0.00136
ISUAG,,408W,1,2015,10 to 20,10,10,20,1.47,0.0176,0.00153
ISUAG,,408W,1,2011,20 to 40,20,20,40,1.56,0.0113,0.00083
ISUAG,,408W,1,2015,20 to 40,20,20,40,1.28,0.0102,0.00105
ISUAG,,408W,1,2011,40 to 60,20,40,60,1.71,0.0071,0.00054
ISUAG,,408W,1,2015,40 to 60,20,40,60,1.62,0.0076,0.00055
ISUAG,,410E,1,2011,0 to 10,10,0,10,1.4,0.0333,0.00257
ISUAG,,410E,1,2013,0 to 10,10,0,10,1.34,0.0305,0.00211
ISUAG,,410E,1,2015,0 to 10,10,0,10,1.35,0.0325,0.00237
ISUAG,,410E,1,2011,10 to 20,10,10,20,1.42,0.0267,0.00198
ISUAG,,410E,1,2013,10 to 20,10,10,20,1.38,0.025,0.00152
ISUAG,,410E,1,2015,10 to 20,10,10,20,1.36,0.0282,0.00204
ISUAG,,410E,1,2011,20 to 40,20,20,40,1.43,0.0176,0.00135
ISUAG,,410E,1,2015,20 to 40,20,20,40,1.39,0.0181,0.00129
ISUAG,,410E,1,2011,40 to 60,20,40,60,1.57,0.009,0.00066
ISUAG,,410E,1,2015,40 to 60,20,40,60,1.59,0.0083,0.00074
KELLOGG,,105,1,2011,0 to 10,10,0,10,1.64,0.0062,0.0007
KELLOGG,,105,1,2013,0 to 10,10,0,10,1.32,0.0053,0.00049
KELLOGG,,105,1,2015,0 to 10,10,0,10,1.32,0.005,0.00046
KELLOGG,,105,2,2013,0 to 10,10,0,10,1.62,0.005,0.0004
KELLOGG,,105,1,2011,10 to 20,10,10,20,1.73,0.0064,0.0006
KELLOGG,,105,1,2013,10 to 20,10,10,20,1.71,0.0055,0.00066
KELLOGG,,105,1,2015,10 to 20,10,10,20,1.45,0.0059,0.00067
KELLOGG,,105,2,2013,10 to 20,10,10,20,1.42,0.0065,0.00051
KELLOGG,,105,1,2011,20 to 40,20,20,40,1.58,0.0056,0.0004
KELLOGG,,105,1,2015,20 to 40,20,20,40,1.62,0.0055,0.00057
KELLOGG,,105,1,2011,40 to 60,20,40,60,1.51,0.0023,0.0002
KELLOGG,,105,1,2015,40 to 60,20,40,60,1.36,0.0044,0.00029
KELLOGG,,106,1,2011,0 to 10,10,0,10,1.14,0.0069,0.0006
KELLOGG,,106,1,2013,0 to 10,10,0,10,1.7,0.006,0.00059
KELLOGG,,106,1,2015,0 to 10,10,0,10,1.47,0.0066,0.00051
KELLOGG,,106,2,2013,0 to 10,10,0,10,1.53,0.0059,0.00065
KELLOGG,,106,1,2011,10 to 20,10,10,20,1.35,0.0075,0.0006
KELLOGG,,106,1,2013,10 to 20,10,10,20,1.5,0.0054,0.0006
KELLOGG,,106,1,2015,10 to 20,10,10,20,1.35,0.0059,0.0006
KELLOGG,,106,2,2013,10 to 20,10,10,20,1.75,0.0057,0.00062
KELLOGG,,106,1,2011,20 to 40,20,20,40,1.33,0.0052,0.0004
KELLOGG,,106,1,2015,20 to 40,20,20,40,1.44,0.0039,0.00031
KELLOGG,,106,1,2011,40 to 60,20,40,60,1.43,0.0033,0.0004
KELLOGG,,106,1,2015,40 to 60,20,40,60,1.35,0.0027,0.00022
KELLOGG,,107,1,2011,0 to 10,10,0,10,1.34,0.0069,0.0007
KELLOGG,,107,1,2013,0 to 10,10,0,10,1.61,0.005,0.00051
KELLOGG,,107,1,2015,0 to 10,10,0,10,1.32,0.005,0.00046
KELLOGG,,107,2,2013,0 to 10,10,0,10,1.61,0.0047,0.00051
KELLOGG,,107,1,2011,10 to 20,10,10,20,1.48,0.0058,0.0005
KELLOGG,,107,1,2013,10 to 20,10,10,20,1.64,0.0027,0.00022
KELLOGG,,107,1,2015,10 to 20,10,10,20,1.32,0.0033,0.00022
KELLOGG,,107,2,2013,10 to 20,10,10,20,1.26,0.002,0.00014
KELLOGG,,107,1,2011,20 to 40,20,20,40,1.46,0.0026,0.0002
KELLOGG,,107,1,2015,20 to 40,20,20,40,1.31,0.0013,0.00012
KELLOGG,,107,1,2011,40 to 60,20,40,60,1.5,0.0011,0.0002
KELLOGG,,107,1,2015,40 to 60,20,40,60,1.28,0.0008,0.00014
KELLOGG,,108,1,2011,0 to 10,10,0,10,1.38,0.008,0.001
KELLOGG,,108,1,2013,0 to 10,10,0,10,1.38,0.0049,0.00056
KELLOGG,,108,1,2015,0 to 10,10,0,10,1.27,0.005,0.00058
KELLOGG,,108,2,2013,0 to 10,10,0,10,1.54,0.0037,0.00032
KELLOGG,,108,1,2011,10 to 20,10,10,20,1.34,0.0064,0.0007
KELLOGG,,108,1,2013,10 to 20,10,10,20,1.61,0.0031,0.00026
KELLOGG,,108,1,2015,10 to 20,10,10,20,1.34,0.0049,0.00037
KELLOGG,,108,2,2013,10 to 20,10,10,20,1.6,0.0048,0.00042
KELLOGG,,108,1,2011,20 to 40,20,20,40,1.48,0.0023,0.0002
KELLOGG,,108,1,2015,20 to 40,20,20,40,1.47,0.0024,0.00019
KELLOGG,,108,1,2011,40 to 60,20,40,60,1.27,0.0011,0.0002
KELLOGG,,108,1,2015,40 to 60,20,40,60,1.57,0.0005,0.00003
KELLOGG,,205,1,2011,0 to 10,10,0,10,1.25,0.0077,0.0007
KELLOGG,,205,1,2013,0 to 10,10,0,10,1.56,0.0042,0.00034
KELLOGG,,205,1,2015,0 to 10,10,0,10,1.32,0.0051,0.00048
KELLOGG,,205,1,2011,10 to 20,10,10,20,1.49,0.0057,0.0005
KELLOGG,,205,1,2013,10 to 20,10,10,20,1.63,0.0045,0.00047
KELLOGG,,205,1,2015,10 to 20,10,10,20,1.35,0.0038,0.00034
KELLOGG,,205,2,2013,10 to 20,10,10,20,1.65,0.0032,0.00028
KELLOGG,,205,1,2011,20 to 40,20,20,40,1.59,0.0032,0.0003
KELLOGG,,205,1,2015,20 to 40,20,20,40,1.19,0.0031,0.00023
KELLOGG,,205,1,2011,40 to 60,20,40,60,1.18,0.0014,0.0002
KELLOGG,,205,1,2015,40 to 60,20,40,60,1.51,0.0011,0.00015
KELLOGG,,206,1,2011,0 to 10,10,0,10,1.51,0.0066,0.0006
KELLOGG,,206,1,2013,0 to 10,10,0,10,1.38,0.0045,0.00035
KELLOGG,,206,1,2015,0 to 10,10,0,10,1.23,0.0045,0.00041
KELLOGG,,206,2,2013,0 to 10,10,0,10,1.45,0.0047,0.00048
KELLOGG,,206,1,2011,10 to 20,10,10,20,1.51,0.0057,0.0005
KELLOGG,,206,1,2015,10 to 20,10,10,20,1.38,0.0034,0.00026
KELLOGG,,206,2,2013,10 to 20,10,10,20,1.62,0.005,0.00039
KELLOGG,,206,1,2011,20 to 40,20,20,40,1.56,0.002,0.0003
KELLOGG,,206,1,2015,20 to 40,20,20,40,1.3,0.0019,0.0001
KELLOGG,,206,1,2011,40 to 60,20,40,60,1.61,0.0024,0.0002
KELLOGG,,206,1,2015,40 to 60,20,40,60,1.28,0.0007,0.00021
KELLOGG,,207,1,2011,0 to 10,10,0,10,1.51,0.0089,0.0008
KELLOGG,,207,1,2013,0 to 10,10,0,10,1.62,0.0035,0.00033
KELLOGG,,207,1,2015,0 to 10,10,0,10,1.39,0.0052,0.00063
KELLOGG,,207,1,2011,10 to 20,10,10,20,1.6,0.0056,0.0004
KELLOGG,,207,1,2013,10 to 20,10,10,20,1.52,0.0025,0.00033
KELLOGG,,207,1,2015,10 to 20,10,10,20,1.22,0.0035,0.00025
KELLOGG,,207,2,2013,10 to 20,10,10,20,1.66,0.0033,0.0003
KELLOGG,,207,1,2011,20 to 40,20,20,40,1.47,0.0014,0.0002
KELLOGG,,207,1,2015,20 to 40,20,20,40,1.17,0.0016,0.00024
KELLOGG,,207,1,2011,40 to 60,20,40,60,1.59,0.0009,0.0002
KELLOGG,,207,1,2015,40 to 60,20,40,60,1.63,0.0006,0.00005
KELLOGG,,208,1,2011,0 to 10,10,0,10,1.54,0.0065,0.0007
KELLOGG,,208,1,2015,0 to 10,10,0,10,1.31,0.0054,0.00065
KELLOGG,,208,2,2013,0 to 10,10,0,10,1.57,0.0053,0.00059
KELLOGG,,208,1,2011,10 to 20,10,10,20,1.34,0.0034,0.0004
KELLOGG,,208,1,2013,10 to 20,10,10,20,1.52,0.0016,0.00008
KELLOGG,,208,1,2015,10 to 20,10,10,20,1.28,0.0032,0.00024
KELLOGG,,208,2,2013,10 to 20,10,10,20,1.66,0.0035,0.00028
KELLOGG,,208,1,2011,20 to 40,20,20,40,1.63,0.0021,0.0002
KELLOGG,,208,1,2015,20 to 40,20,20,40,1.31,0.0016,0.00013
KELLOGG,,208,1,2011,40 to 60,20,40,60,1.6,0.001,0.0002
KELLOGG,,208,1,2015,40 to 60,20,40,60,1.36,0.001,0.00008
KELLOGG,,301,1,2011,0 to 10,10,0,10,1.32,0.0076,0.0008
KELLOGG,,301,1,2013,0 to 10,10,0,10,1.41,0.0067,0.00051
KELLOGG,,301,1,2015,0 to 10,10,0,10,1.25,0.0071,0.0008
KELLOGG,,301,2,2013,0 to 10,10,0,10,1.53,0.0067,0.00068
KELLOGG,,301,1,2011,10 to 20,10,10,20,1.38,0.0103,0.0008
KELLOGG,,301,1,2013,10 to 20,10,10,20,1.59,0.0077,0.00069
KELLOGG,,301,1,2015,10 to 20,10,10,20,1.2,0.0073,0.00087
KELLOGG,,301,2,2013,10 to 20,10,10,20,1.66,0.0073,0.00077
KELLOGG,,301,1,2011,20 to 40,20,20,40,1.4,0.0084,0.0008
KELLOGG,,301,1,2015,20 to 40,20,20,40,1.52,0.0078,0.00079
KELLOGG,,301,1,2011,40 to 60,20,40,60,1.46,0.0028,0.0004
KELLOGG,,301,1,2015,40 to 60,20,40,60,1.36,0.0032,0.00026
KELLOGG,,302,1,2011,0 to 10,10,0,10,1.41,0.0074,0.0007
KELLOGG,,302,1,2013,0 to 10,10,0,10,1.62,0.0068,0.0007
KELLOGG,,302,1,2015,0 to 10,10,0,10,1.26,0.0076,0.00077
KELLOGG,,302,2,2013,0 to 10,10,0,10,1.65,0.0071,0.00072
KELLOGG,,302,1,2011,10 to 20,10,10,20,1.52,0.0069,0.0006
KELLOGG,,302,1,2013,10 to 20,10,10,20,1.76,0.0069,0.00068
KELLOGG,,302,1,2015,10 to 20,10,10,20,1.39,0.0066,0.00078
KELLOGG,,302,2,2013,10 to 20,10,10,20,1.74,0.0068,0.00072
KELLOGG,,302,1,2011,20 to 40,20,20,40,1.42,0.0069,0.0006
KELLOGG,,302,1,2015,20 to 40,20,20,40,1.38,0.0068,0.00073
KELLOGG,,302,1,2011,40 to 60,20,40,60,1.37,0.0051,0.0004
KELLOGG,,302,1,2015,40 to 60,20,40,60,1.32,0.004,0.00032
KELLOGG,,303,1,2011,0 to 10,10,0,10,1.19,0.01,0.0008
KELLOGG,,303,1,2013,0 to 10,10,0,10,1.58,0.0069,0.00083
KELLOGG,,303,1,2015,0 to 10,10,0,10,1.27,0.0074,0.00075
KELLOGG,,303,2,2013,0 to 10,10,0,10,1.49,0.0073,0.0008
KELLOGG,,303,1,2011,10 to 20,10,10,20,1.46,0.0074,0.0006
KELLOGG,,303,1,2013,10 to 20,10,10,20,1.58,0.0059,0.00062
KELLOGG,,303,1,2015,10 to 20,10,10,20,1.31,0.0063,0.00066
KELLOGG,,303,2,2013,10 to 20,10,10,20,1.63,0.0062,0.0007
KELLOGG,,303,1,2011,20 to 40,20,20,40,1.51,0.0069,0.0005
KELLOGG,,303,1,2015,20 to 40,20,20,40,1.41,0.0057,0.00057
KELLOGG,,303,1,2011,40 to 60,20,40,60,1.42,0.0052,0.0004
KELLOGG,,303,1,2015,40 to 60,20,40,60,1.33,0.0048,0.00035
KELLOGG,,304,1,2011,0 to 10,10,0,10,1.51,0.0058,0.0005
KELLOGG,,304,1,2013,0 to 10,10,0,10,1.61,0.0058,0.00062
KELLOGG,,304,1,2015,0 to 10,10,0,10,1.26,0.006,0.00041
KELLOGG,,304,2,2013,0 to 10,10,0,10,1.68,0.0067,0.00066
KELLOGG,,304,1,2011,10 to 20,10,10,20,1.67,0.0061,0.0006
KELLOGG,,304,1,2013,10 to 20,10,10,20,1.55,0.0053,0.00046
KELLOGG,,304,1,2015,10 to 20,10,10,20,1.38,0.0053,0.00041
KELLOGG,,304,2,2013,10 to 20,10,10,20,1.47,0.0056,0.00061
KELLOGG,,304,1,2011,20 to 40,20,20,40,1.55,0.0055,0.0005
KELLOGG,,304,1,2015,20 to 40,20,20,40,1.49,0.0052,0.00042
KELLOGG,,304,1,2011,40 to 60,20,40,60,1.55,0.0059,0.0004
KELLOGG,,304,1,2015,40 to 60,20,40,60,1.34,0.0051,0.00042
KELLOGG,,405,1,2011,0 to 10,10,0,10,1.34,0.0079,0.0007
KELLOGG,,405,1,2013,0 to 10,10,0,10,1.52,0.0084,0.00083
KELLOGG,,405,1,2015,0 to 10,10,0,10,1.43,0.0095,0.00098
KELLOGG,,405,2,2013,0 to 10,10,0,10,1.49,0.0078,0.00079
KELLOGG,,405,1,2011,10 to 20,10,10,20,1.4,0.0062,0.0006
KELLOGG,,405,1,2013,10 to 20,10,10,20,1.58,0.0085,0.00089
KELLOGG,,405,1,2015,10 to 20,10,10,20,1.32,0.0084,0.00086
KELLOGG,,405,2,2013,10 to 20,10,10,20,1.58,0.0073,0.00058
KELLOGG,,405,1,2011,20 to 40,20,20,40,1.24,0.0102,0.001
KELLOGG,,405,1,2015,20 to 40,20,20,40,1.4,0.0089,0.00097
KELLOGG,,405,1,2011,40 to 60,20,40,60,1.31,0.0032,0.0004
KELLOGG,,405,1,2015,40 to 60,20,40,60,1.32,0.0037,0.00036
KELLOGG,,406,1,2011,0 to 10,10,0,10,1.21,0.0099,0.0009
KELLOGG,,406,1,2013,0 to 10,10,0,10,1.43,0.0092,0.0009
KELLOGG,,406,1,2015,0 to 10,10,0,10,1.32,0.0098,0.00096
KELLOGG,,406,2,2013,0 to 10,10,0,10,1.44,0.0086,0.00089
KELLOGG,,406,1,2011,10 to 20,10,10,20,1.43,0.0103,0.0009
KELLOGG,,406,1,2013,10 to 20,10,10,20,1.51,0.009,0.00097
KELLOGG,,406,1,2015,10 to 20,10,10,20,1.3,0.0095,0.00098
KELLOGG,,406,2,2013,10 to 20,10,10,20,1.56,0.009,0.00099
KELLOGG,,406,1,2011,20 to 40,20,20,40,1.26,0.0088,0.0007
KELLOGG,,406,1,2015,20 to 40,20,20,40,1.42,0.0083,0.00078
KELLOGG,,406,1,2011,40 to 60,20,40,60,1.51,0.0029,0.0003
KELLOGG,,406,1,2015,40 to 60,20,40,60,1.47,0.0027,0.00027
KELLOGG,,407,1,2011,0 to 10,10,0,10,1.32,0.0117,0.0009
KELLOGG,,407,1,2013,0 to 10,10,0,10,1.51,0.0097,0.00104
KELLOGG,,407,1,2015,0 to 10,10,0,10,1.34,0.0094,0.00103
KELLOGG,,407,2,2013,0 to 10,10,0,10,1.52,0.01,0.00104
KELLOGG,,407,1,2011,10 to 20,10,10,20,1.48,0.01,0.0009
KELLOGG,,407,1,2013,10 to 20,10,10,20,1.46,0.0098,0.00103
KELLOGG,,407,1,2015,10 to 20,10,10,20,1.25,0.0095,0.00093
KELLOGG,,407,2,2013,10 to 20,10,10,20,1.6,0.0101,0.00102
KELLOGG,,407,1,2011,20 to 40,20,20,40,1.32,0.0105,0.001
KELLOGG,,407,1,2015,20 to 40,20,20,40,1.44,0.0085,0.00081
KELLOGG,,407,1,2011,40 to 60,20,40,60,1.46,0.0052,0.0004
KELLOGG,,407,1,2015,40 to 60,20,40,60,1.42,0.0054,0.00057
KELLOGG,,408,1,2011,0 to 10,10,0,10,1.26,0.0101,0.0008
KELLOGG,,408,1,2013,0 to 10,10,0,10,1.57,0.0073,0.00073
KELLOGG,,408,1,2015,0 to 10,10,0,10,1.34,0.01,0.00096
KELLOGG,,408,2,2013,0 to 10,10,0,10,1.55,0.0081,0.00084
KELLOGG,,408,1,2011,10 to 20,10,10,20,1.52,0.0097,0.0007
KELLOGG,,408,1,2013,10 to 20,10,10,20,1.72,0.0079,0.00085
KELLOGG,,408,1,2015,10 to 20,10,10,20,1.25,0.0089,0.00084
KELLOGG,,408,2,2013,10 to 20,10,10,20,1.73,0.0098,0.00095
KELLOGG,,408,1,2011,20 to 40,20,20,40,1.35,0.0074,0.0005
KELLOGG,,408,1,2015,20 to 40,20,20,40,1.47,0.0078,0.00068
KELLOGG,,408,1,2011,40 to 60,20,40,60,1.39,0.0059,0.0004
KELLOGG,,408,1,2015,40 to 60,20,40,60,1.43,0.0062,0.00036
KELLOGG,,505,1,2011,0 to 10,10,0,10,1.15,0.0078,0.0007
KELLOGG,,505,1,2013,0 to 10,10,0,10,1.6,0.007,0.00057
KELLOGG,,505,1,2015,0 to 10,10,0,10,1.23,0.0073,0.00071
KELLOGG,,505,1,2011,10 to 20,10,10,20,1.4,0.006,0.0005
KELLOGG,,505,1,2013,10 to 20,10,10,20,1.6,0.0025,0.00019
KELLOGG,,505,1,2015,10 to 20,10,10,20,1.4,0.0047,0.00046
KELLOGG,,505,2,2013,10 to 20,10,10,20,1.52,0.006,0.00074
KELLOGG,,505,1,2011,20 to 40,20,20,40,1.5,0.002,0.0002
KELLOGG,,505,1,2015,20 to 40,20,20,40,1.4,0.002,0.00014
KELLOGG,,505,1,2011,40 to 60,20,40,60,1.58,0.0014,0.0001
KELLOGG,,505,1,2015,40 to 60,20,40,60,1.48,0.0013,0.00014
KELLOGG,,506,1,2011,0 to 10,10,0,10,1.21,0.0069,0.0006
KELLOGG,,506,1,2013,0 to 10,10,0,10,1.59,0.0061,0.00062
KELLOGG,,506,1,2015,0 to 10,10,0,10,1.19,0.0069,0.00075
KELLOGG,,506,2,2013,0 to 10,10,0,10,1.67,0.0057,0.0005
KELLOGG,,506,1,2011,10 to 20,10,10,20,1.59,0.0044,0.0004
KELLOGG,,506,1,2013,10 to 20,10,10,20,1.45,0.0066,0.00068
KELLOGG,,506,1,2015,10 to 20,10,10,20,1.38,0.0049,0.00045
KELLOGG,,506,2,2013,10 to 20,10,10,20,1.6,0.0023,0.00018
KELLOGG,,506,1,2011,20 to 40,20,20,40,1.58,0.0023,0.0002
KELLOGG,,506,1,2015,20 to 40,20,20,40,1.63,0.0022,0.00017
KELLOGG,,506,1,2011,40 to 60,20,40,60,1.72,0.0017,0.0002
KELLOGG,,506,1,2015,40 to 60,20,40,60,1.34,0.0011,0.00008
KELLOGG,,507,1,2011,0 to 10,10,0,10,1.11,0.0082,0.0008
KELLOGG,,507,1,2013,0 to 10,10,0,10,1.41,0.0069,0.00083
KELLOGG,,507,1,2015,0 to 10,10,0,10,1.49,0.0076,0.00086
KELLOGG,,507,2,2013,0 to 10,10,0,10,1.48,0.0068,0.00073
KELLOGG,,507,1,2011,10 to 20,10,10,20,1.13,0.0086,0.0006
KELLOGG,,507,1,2015,10 to 20,10,10,20,1.35,0.0062,0.0006
KELLOGG,,507,2,2013,10 to 20,10,10,20,1.39,0.0069,0.00072
KELLOGG,,507,1,2011,20 to 40,20,20,40,1.45,0.0026,0.0002
KELLOGG,,507,1,2015,20 to 40,20,20,40,1.4,0.0023,0.00015
KELLOGG,,507,1,2011,40 to 60,20,40,60,1.45,0.0019,0.0002
KELLOGG,,507,1,2015,40 to 60,20,40,60,1.54,0.0013,0.00018
KELLOGG,,508,1,2011,0 to 10,10,0,10,1.04,0.0079,0.0007
KELLOGG,,508,1,2013,0 to 10,10,0,10,1.47,0.0069,0.00074
KELLOGG,,508,1,2015,0 to 10,10,0,10,1.31,0.0074,0.00083
KELLOGG,,508,2,2013,0 to 10,10,0,10,1.5,0.0071,0.00075
KELLOGG,,508,1,2011,10 to 20,10,10,20,1.2,0.0073,0.0006
KELLOGG,,508,1,2013,10 to 20,10,10,20,1.5,0.0067,0.00072
KELLOGG,,508,1,2015,10 to 20,10,10,20,1.25,0.0072,0.00074
KELLOGG,,508,2,2013,10 to 20,10,10,20,1.52,0.0065,0.0007
KELLOGG,,508,1,2011,20 to 40,20,20,40,1.25,0.0027,0.0003
KELLOGG,,508,1,2015,20 to 40,20,20,40,1.54,0.0027,0.00035
KELLOGG,,508,1,2011,40 to 60,20,40,60,1.47,0.003,0.0003
KELLOGG,,508,1,2015,40 to 60,20,40,60,1.55,0.0016,0.00011
KELLOGG,,601,1,2011,0 to 10,10,0,10,1.17,0.0071,0.0007
KELLOGG,,601,1,2013,0 to 10,10,0,10,1.51,0.0062,0.00069
KELLOGG,,601,1,2015,0 to 10,10,0,10,1.49,0.0062,0.00071
KELLOGG,,601,2,2013,0 to 10,10,0,10,1.5,0.0074,0.00072
KELLOGG,,601,1,2011,10 to 20,10,10,20,1.25,0.0074,0.0006
KELLOGG,,601,1,2013,10 to 20,10,10,20,1.74,0.0064,0.00067
KELLOGG,,601,1,2015,10 to 20,10,10,20,1.37,0.0051,0.00038
KELLOGG,,601,2,2013,10 to 20,10,10,20,1.55,0.0034,0.00027
KELLOGG,,601,1,2011,20 to 40,20,20,40,1.41,0.0029,0.0003
KELLOGG,,601,1,2015,20 to 40,20,20,40,1.51,0.0028,0.00021
KELLOGG,,601,1,2011,40 to 60,20,40,60,1.43,0.0017,0.0002
KELLOGG,,601,1,2015,40 to 60,20,40,60,1.57,0.0013,0.00008
KELLOGG,,602,1,2011,0 to 10,10,0,10,1.13,0.0077,0.0006
KELLOGG,,602,1,2013,0 to 10,10,0,10,1.61,0.0064,0.00069
KELLOGG,,602,1,2015,0 to 10,10,0,10,1.21,0.0068,0.00081
KELLOGG,,602,2,2013,0 to 10,10,0,10,1.43,0.0064,0.00067
KELLOGG,,602,1,2011,10 to 20,10,10,20,1.44,0.0068,0.0005
KELLOGG,,602,1,2013,10 to 20,10,10,20,1.6,0.0041,0.00046
KELLOGG,,602,1,2015,10 to 20,10,10,20,1.36,0.0061,0.00065
KELLOGG,,602,2,2013,10 to 20,10,10,20,1.66,0.0056,0.00059
KELLOGG,,602,1,2011,20 to 40,20,20,40,1.54,0.0022,0.0002
KELLOGG,,602,1,2015,20 to 40,20,20,40,1.51,0.0018,0.00014
KELLOGG,,602,1,2011,40 to 60,20,40,60,1.51,0.0011,0.0001
KELLOGG,,602,1,2015,40 to 60,20,40,60,1.66,0.001,0.00021
KELLOGG,,603,1,2011,0 to 10,10,0,10,1.18,0.0074,0.0007
KELLOGG,,603,1,2013,0 to 10,10,0,10,1.44,0.0065,0.00068
KELLOGG,,603,1,2015,0 to 10,10,0,10,1.18,0.0068,0.00079
KELLOGG,,603,2,2013,0 to 10,10,0,10,1.6,0.0064,0.00066
KELLOGG,,603,1,2011,10 to 20,10,10,20,1.39,0.0067,0.0006
KELLOGG,,603,1,2015,10 to 20,10,10,20,1.28,0.0059,0.00066
KELLOGG,,603,2,2013,10 to 20,10,10,20,1.64,0.0028,0.00026
KELLOGG,,603,1,2011,20 to 40,20,20,40,1.55,0.002,0.0002
KELLOGG,,603,1,2015,20 to 40,20,20,40,1.53,0.0026,0.00022
KELLOGG,,603,1,2011,40 to 60,20,40,60,1.42,0.0011,0.0001
KELLOGG,,603,1,2015,40 to 60,20,40,60,1.65,0.0015,0.00013
KELLOGG,,604,1,2011,0 to 10,10,0,10,1.2,0.0078,0.0007
KELLOGG,,604,1,2013,0 to 10,10,0,10,1.57,0.0064,0.00044
KELLOGG,,604,1,2015,0 to 10,10,0,10,1.17,0.0065,0.0007
KELLOGG,,604,2,2013,0 to 10,10,0,10,1.45,0.0071,0.00072
KELLOGG,,604,1,2011,10 to 20,10,10,20,1.5,0.0073,0.0006
KELLOGG,,604,1,2013,10 to 20,10,10,20,1.62,0.0058,0.00057
KELLOGG,,604,1,2015,10 to 20,10,10,20,1.31,0.0056,0.00047
KELLOGG,,604,2,2013,10 to 20,10,10,20,1.49,0.0065,0.00067
KELLOGG,,604,1,2011,20 to 40,20,20,40,1.39,0.0024,0.0002
KELLOGG,,604,1,2015,20 to 40,20,20,40,1.29,0.0022,0.00018
KELLOGG,,604,1,2011,40 to 60,20,40,60,1.47,0.0015,0.0001
KELLOGG,,604,1,2015,40 to 60,20,40,60,1.4,0.0015,0.00011
LAN,,129,1,2011,0 to 10,10,0,10,1.34,0.0157,0.00123
LAN,,129,1,2013,0 to 10,10,0,10,1.25,0.0164,0.00187
LAN,,129,1,2011,10 to 20,10,10,20,1.45,0.009,0.00106
LAN,,129,1,2013,10 to 20,10,10,20,1.45,0.0074,0.00114
LAN,,129,1,2011,20 to 40,20,20,40,1.48,0.0033,0.00052
LAN,,129,1,2011,40 to 60,20,40,60,1.44,0.0028,0.00048
LAN,,147,1,2013,0 to 10,10,0,10,1.29,0.0151,0.00165
LAN,,147,1,2013,10 to 20,10,10,20,1.36,0.0105,0.00131
LAN,,165,1,2011,0 to 10,10,0,10,1.22,0.0138,0.00133
LAN,,165,1,2013,0 to 10,10,0,10,1.28,0.0148,0.00159
LAN,,165,1,2011,10 to 20,10,10,20,1.38,0.0077,0.00075
LAN,,165,1,2013,10 to 20,10,10,20,1.53,0.0101,0.00124
LAN,,165,1,2011,20 to 40,20,20,40,1.47,0.0032,0.00053
LAN,,165,1,2011,40 to 60,20,40,60,1.46,0.0024,0.00037
LAN,,179,1,2011,0 to 10,10,0,10,1.3,0.0181,0.00182
LAN,,179,1,2011,10 to 20,10,10,20,1.35,0.0092,0.00115
LAN,,179,1,2011,20 to 40,20,20,40,1.48,0.0032,0.00063
LAN,,179,1,2011,40 to 60,20,40,60,1.49,0.0026,0.00038
