SiteID,Exp Unit ID,Sampling Year,Treatment ID,Crop,Above earshank_biomass,Above earshank_carbon_kgC/ha,Above earshank_nitrogen_kgN/ha,Below earshank_biomass,Below earshank_carbon_kgC/ha,Below earshank_nitrogen_kgN/ha,Cobs_biomass,Cobs_carbon_kgC/ha,Cobs_nitrogen_kgN/ha,Grain_biomass,Grain_carbon_kgC/ha,Grain_nitrogen_kgN/ha,Stover (all non-grain biomass)_biomass,Stover (all non-grain biomass)_carbon_kgC/ha,Stover (all non-grain biomass)_nitrogen_kgN/ha,Husk_biomass,Husk_carbon_kgC/ha,Husk_nitrogen_kgN/ha,Leaves_biomass,Leaves_carbon_kgC/ha,Leaves_nitrogen_kgN/ha,Stems_biomass,Stems_carbon_kgC/ha,Stems_nitrogen_kgN/ha,Stems and leaves_biomass,Stems and leaves_carbon_kgC/ha,Stems and leaves_nitrogen_kgN/ha,Tassel_biomass,Tassel_carbon_kgC/ha,Tassel_nitrogen_kgN/ha,Roots_biomass,Roots_carbon_kgC/ha,Roots_nitrogen_kgN/ha,Pod_biomass,Pod_carbon_kgC/ha,Pod_nitrogen_kgN/ha,Whole plant (above and belowground biomass)_biomass,Whole plant (above and belowground biomass)_carbon_kgC/ha,Whole plant (above and belowground biomass)_nitrogen_kgN/ha,Aboveground biomass_biomass,Aboveground biomass_carbon_kgC/ha,Aboveground biomass_nitrogen_kgN/ha
MNMOFS,MNMOFS_166,2009,MNMOFS_29,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787.2,0,0
MNMOFS,MNMOFS_167,2002,MNMOFS_41,Zea mays (Corn),0,0,0,0,0,0,0,0,0,10790.5,4791,157.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_167,2003,MNMOFS_41,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,3080.8,1632.8,196.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_167,2004,MNMOFS_41,Triticum aestivum (Wheat),0,0,0,0,0,0,0,0,0,3866.9,1716.9,106.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.1,178.4,6.12,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_167,2005,MNMOFS_41,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,495.7,28.37,0,0,0,0,0,0,0,4864.1,383.29999999999995
MNMOFS,MNMOFS_167,2006,MNMOFS_41,Zea mays (Corn),0,0,0,0,0,0,0,0,0,9396.7,4247.3,104.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.2,351.2,9.4,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_167,2007,MNMOFS_41,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,3286.5,1751.7,188.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.5,374.9,18.62,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_167,2008,MNMOFS_41,Triticum aestivum (Wheat),0,0,0,0,0,0,0,0,0,3104.3,1408.2,87.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.2,181.9,7.57,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_167,2009,MNMOFS_41,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3782,0,0
MNMOFS,MNMOFS_168,2003,MNMOFS_47,Zea mays (Corn),0,0,0,0,0,0,0,0,0,6854.3,3057,67.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_168,2004,MNMOFS_47,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2889.5,1470.8,176.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.8,154.4,7.09,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_168,2005,MNMOFS_47,Triticum aestivum (Wheat),0,0,0,0,0,0,0,0,0,3503.7,1454,93.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,130,4.12,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_168,2006,MNMOFS_47,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,484.7,28.08,0,0,0,0,0,0,0,3905.1,272.06
MNMOFS,MNMOFS_168,2007,MNMOFS_47,Zea mays (Corn),0,0,0,0,0,0,0,0,0,4263.3,1931.3,42.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.3,822.4,27.07,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_168,2008,MNMOFS_47,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,3234.7,1691.4,209.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.1,458.2,23.72,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_168,2009,MNMOFS_47,Triticum aestivum (Wheat),0,0,0,0,0,0,0,0,0,2369.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_169,2003,MNMOFS_12,Zea mays (Corn),0,0,0,0,0,0,0,0,0,7216.3,3232.9,78.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_169,2004,MNMOFS_12,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2466,1260.1,155.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_169,2005,MNMOFS_12,Triticum aestivum (Wheat),0,0,0,0,0,0,0,0,0,1930.1,810.6,52.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_169,2006,MNMOFS_12,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.1,119.87
MNMOFS,MNMOFS_169,2007,MNMOFS_12,Zea mays (Corn),0,0,0,0,0,0,0,0,0,3649.4,1664.1,62.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_169,2008,MNMOFS_12,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1706.1,896.3,109.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_169,2009,MNMOFS_12,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371.5,0,0
MNMOFS,MNMOFS_17,2002,MNMOFS_45,Triticum aestivum (Wheat),0,0,0,0,0,0,0,0,0,1838.7,812.7,59.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_17,2003,MNMOFS_45,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952.5,286.82
MNMOFS,MNMOFS_17,2004,MNMOFS_45,Zea mays (Corn),0,0,0,0,0,0,0,0,0,8354.7,3709.5,103.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.3,397.3,7.53,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_17,2005,MNMOFS_45,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,3081.1,1571.4,172.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.3,55.2,2.68,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_17,2006,MNMOFS_45,Triticum aestivum (Wheat),0,0,0,0,0,0,0,0,0,2018.8,912.5,60.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.8,291.6,12.76,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_17,2007,MNMOFS_45,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7876.2,3353.7,159.23,0,0,0,0,0,0,0,2498.9,190.42
MNMOFS,MNMOFS_17,2008,MNMOFS_45,Zea mays (Corn),0,0,0,0,0,0,0,0,0,8453.9,3845.5,117.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.8,827.1,24.69,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_17,2009,MNMOFS_45,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1978.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_17,2009,MNMOFS_45,Zea mays (Corn),0,0,0,0,0,0,0,0,0,7312.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_170,2002,MNMOFS_16,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2162.8,1118.2,142.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_170,2003,MNMOFS_16,Zea mays (Corn),0,0,0,0,0,0,0,0,0,9306.8,4169.5,101.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_170,2004,MNMOFS_16,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2423.1,1231,146.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_170,2005,MNMOFS_16,Zea mays (Corn),0,0,0,0,0,0,0,0,0,4750.2,2052.1,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.5,258.2,4.52,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_170,2006,MNMOFS_16,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2327.5,1219.6,143.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_170,2007,MNMOFS_16,Zea mays (Corn),0,0,0,0,0,0,0,0,0,5438.4,2458.2,76.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_170,2008,MNMOFS_16,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2714.9,1414.1,175.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_171,2003,MNMOFS_48,Zea mays (Corn),0,0,0,0,0,0,0,0,0,385.2,172.2,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_171,2004,MNMOFS_48,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,711.2,365.5,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.5999999999999,351.20000000000005,17.17,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_171,2005,MNMOFS_48,Triticum aestivum (Wheat),0,0,0,0,0,0,0,0,0,672.5,278.4,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_171,2006,MNMOFS_48,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053.4,449.8,22.96,0,0,0,0,0,0,0,4309.8,329.78000000000003
MNMOFS,MNMOFS_171,2007,MNMOFS_48,Zea mays (Corn),0,0,0,0,0,0,0,0,0,5943.7,2698.4,96.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906.2,402.1,12.5,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_171,2008,MNMOFS_48,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1838.6,970.2,116.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,435.3,23.76,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_171,2009,MNMOFS_48,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371,0,0
MNMOFS,MNMOFS_172,2002,MNMOFS_38,Zea mays (Corn),0,0,0,0,0,0,0,0,0,5990,2653.5,64.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_172,2003,MNMOFS_38,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1890,1003.6,121.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_172,2004,MNMOFS_38,Zea mays (Corn),0,0,0,0,0,0,0,0,0,1600.6,696.3,16.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_172,2005,MNMOFS_38,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1252.2,641.1,80.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_172,2006,MNMOFS_38,Zea mays (Corn),0,0,0,0,0,0,0,0,0,1751.9,783.1,22.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_172,2007,MNMOFS_38,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2039,1062.3,131.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_172,2008,MNMOFS_38,Zea mays (Corn),0,0,0,0,0,0,0,0,0,2809,1285.6,33.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_172,2009,MNMOFS_38,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,423.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_172,2009,MNMOFS_38,Zea mays (Corn),0,0,0,0,0,0,0,0,0,2429.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_173,2002,MNMOFS_4,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1770.4,927.7,112.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_173,2003,MNMOFS_4,Zea mays (Corn),0,0,0,0,0,0,0,0,0,4271.3,1909.3,49.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_173,2004,MNMOFS_4,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1431.3,730,89.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_173,2005,MNMOFS_4,Zea mays (Corn),0,0,0,0,0,0,0,0,0,2732.5,1180.4,32.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_173,2006,MNMOFS_4,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,992.6,523.1,61.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_173,2007,MNMOFS_4,Zea mays (Corn),0,0,0,0,0,0,0,0,0,2413.5,1095.7,41.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_173,2008,MNMOFS_4,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1213.2,641.5,77.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_174,2002,MNMOFS_14,Zea mays (Corn),0,0,0,0,0,0,0,0,0,6356.1,2822.1,68.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_174,2003,MNMOFS_14,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2354.8,1236.3,149.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_174,2004,MNMOFS_14,Zea mays (Corn),0,0,0,0,0,0,0,0,0,5153.4,2277.8,54.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_174,2005,MNMOFS_14,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1854.9,947.9,115.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.1,158.6,7.31,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_174,2006,MNMOFS_14,Zea mays (Corn),0,0,0,0,0,0,0,0,0,4475.5,2014,50.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_174,2007,MNMOFS_14,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,3185.6,1659.7,200.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_174,2008,MNMOFS_14,Zea mays (Corn),0,0,0,0,0,0,0,0,0,6524.9,2982.8,81.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_174,2009,MNMOFS_14,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2577.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_174,2009,MNMOFS_14,Zea mays (Corn),0,0,0,0,0,0,0,0,0,5644.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_175,2002,MNMOFS_22,Triticum aestivum (Wheat),0,0,0,0,0,0,0,0,0,1531.3,678.4,47.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_175,2003,MNMOFS_22,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315,289.98
MNMOFS,MNMOFS_175,2004,MNMOFS_22,Zea mays (Corn),0,0,0,0,0,0,0,0,0,5894.1,2622.9,83.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_175,2005,MNMOFS_22,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1803,919.5,112.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_175,2006,MNMOFS_22,Triticum aestivum (Wheat),0,0,0,0,0,0,0,0,0,2612,1178,67.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_175,2007,MNMOFS_22,Medicago sativa (Alfalfa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568.8,907.4,48.18,0,0,0,0,0,0,0,1525.8000000000002,79.37
MNMOFS,MNMOFS_175,2008,MNMOFS_22,Zea mays (Corn),0,0,0,0,0,0,0,0,0,7197.2,3295.7,101.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_175,2009,MNMOFS_22,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1717.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_175,2009,MNMOFS_22,Zea mays (Corn),0,0,0,0,0,0,0,0,0,6225.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_176,2002,MNMOFS_40,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2134.8,1110.1,139.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_176,2003,MNMOFS_40,Zea mays (Corn),0,0,0,0,0,0,0,0,0,10542.8,4723.2,137.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_176,2004,MNMOFS_40,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1839.7,938.3,119.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_176,2005,MNMOFS_40,Zea mays (Corn),0,0,0,0,0,0,0,0,0,4564.7,1971.9,42.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_176,2006,MNMOFS_40,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1236.7,643.1,77.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_176,2007,MNMOFS_40,Zea mays (Corn),0,0,0,0,0,0,0,0,0,3969.6,1790.3,51.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_176,2008,MNMOFS_40,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2398.8,1255.1,157.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_177,2002,MNMOFS_1,Zea mays (Corn),0,0,0,0,0,0,0,0,0,5482.2,2423.1,54.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_177,2003,MNMOFS_1,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2106.6,1103.8,131.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_177,2004,MNMOFS_1,Zea mays (Corn),0,0,0,0,0,0,0,0,0,4406.5,1956.5,45.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_177,2005,MNMOFS_1,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1494.5,777.2,84.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_177,2006,MNMOFS_1,Zea mays (Corn),0,0,0,0,0,0,0,0,0,3942.6,1778.1,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_177,2007,MNMOFS_1,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1515.1,812.1,85.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_177,2008,MNMOFS_1,Zea mays (Corn),0,0,0,0,0,0,0,0,0,3699.7,1671.2,47.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_177,2009,MNMOFS_1,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,1387.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_177,2009,MNMOFS_1,Zea mays (Corn),0,0,0,0,0,0,0,0,0,3200.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_178,2002,MNMOFS_37,Zea mays (Corn),0,0,0,0,0,0,0,0,0,8817.1,3950.1,140.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_178,2003,MNMOFS_37,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2399,1266.7,151.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_178,2004,MNMOFS_37,Zea mays (Corn),0,0,0,0,0,0,0,0,0,8047.1,3589,107.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_178,2005,MNMOFS_37,Glycine max (Soybean),0,0,0,0,0,0,0,0,0,2897.5,1492.2,161.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMOFS,MNMOFS_178,2006,MNMOFS_37,Zea mays (Corn),0,0,0,0,0,0,0,0,0,6426.4,2904.7,91.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
